id,item_id,response,timeTaken,session_id,score,trait
24160,15,same,7.542181969,i856,0,gv
24161,15,f,33.75118303,i857,1,gwm
24162,16,different,6.939954996,i856,0,gv
24163,63,e,20.75152493,i855,1,gf30
24164,17,same,9.275743961,i856,0,gv
24165,49,e,15.98694205,i855,0,gf30
24166,52,c,7.759867907,i855,0,gf30
24167,18,same,23.10219193,i856,1,gv
24168,16,,40,i857,0,gwm
24169,19,same,4.250241995,i856,0,gv
24170,59,c,12.76807404,i855,0,gf30
24171,20,different,5.608445883,i856,1,gv
24172,73,c,5.023149967,i855,0,gf30
24173,67,d,10.253196,i855,0,gf30
24174,17,f,22.22626305,i857,0,gwm
24175,62,same,8.444667101,i856,1,gv
24176,42,a,5.019476891,i855,0,gf30
24177,56,different,10.6671381,i856,1,gv
24178,61,different,6.259834051,i856,1,gv
24179,68,same,5.812340975,i856,0,gv
24180,54,e,13.80329204,i855,0,gf30
24181,18,c,28.31215096,i857,0,gwm
24182,64,c,10.1461401,i855,0,gf30
24183,57,same,12.64833903,i856,0,gv
24184,58,a,4.088457108,i855,0,gf30
24185,72,same,6.57715106,i856,0,gv
24186,77,b,4.587552071,i855,1,gf30
24187,67,same,6.191543102,i856,0,gv
24188,19,d,21.34358907,i857,0,gwm
24189,69,same,6.412391901,i856,1,gv
24190,57,e,16.10707092,i855,0,gf30
24191,70,same,7.221945047,i856,1,gv
24192,48,e,8.294064045,i855,0,gf30
24193,65,same,6.735498905,i856,1,gv
24194,47,b,3.618813992,i855,1,gf30
24195,64,different,4.430871964,i856,1,gv
24196,66,same,4.163665056,i856,1,gv
24197,78,f,8.5476861,i855,0,gf30
24198,53,same,4.446443081,i856,1,gv
24199,69,c,6.597601891,i855,0,gf30
24200,71,different,5.030863047,i856,0,gv
24201,20,c,39.42038488,i857,0,gwm
24202,54,same,5.664685011,i856,1,gv
24203,46,d,7.218343973,i855,1,gf30
24204,59,different,4.295938015,i856,1,gv
24205,62,c,6.385579109,i855,0,gf30
24206,58,same,6.413180113,i856,1,gv
24207,63,same,5.996887922,i856,1,gv
24208,76,b,12.56160307,i855,0,gf30
24209,21,a,21.0694139,i857,0,gwm
24210,55,same,7.003381968,i856,0,gv
24211,50,e,6.659151077,i855,1,gf60
24212,60,same,4.551096916,i856,1,gv
24213,51,e,9.201229095,i855,0,gf60
24214,22,a,28.53871989,i857,0,gwm
24215,23,a,27.83385706,i857,0,gwm
24216,34,b,44.15152597,i855,1,gf60
24217,44,b,7.707262993,i855,0,gf60
24218,56,d,20.21277094,i855,0,gf60
24219,24,b,40,i857,0,gwm
24220,39,a,24.14014792,i855,0,gf60
24221,66,d,4.314551115,i855,0,gf60
24222,79,b,3.222676039,i855,0,gf60
24223,11,b,19.28774095,i858,0,gf30
24224,60,a,3.370245934,i855,1,gf60
24225,55,e,3.271667004,i855,0,gf60
24226,38,d,5.194741011,i855,0,gf60
24227,70,c,3.946325064,i855,0,gf60
24228,12,d,18.79052496,i858,0,gf30
24229,25,,40,i857,0,gwm
24230,65,b,9.173644066,i855,0,gf60
24231,13,c,14.00261593,i858,1,gf30
24232,14,b,10.70059395,i858,0,gf30
24233,15,b,14.934057,i858,0,gf30
24234,26,,40,i857,0,gwm
24235,43,a,42.20616388,i855,1,gf60
24236,29,e,27.15118194,i858,0,gf60
24237,27,a,25.27440906,i857,0,gwm
24238,61,f,27.65271091,i855,0,gf60
24239,80,e,20.70057893,i855,0,gf60
24240,30,b,27.9104929,i858,1,gf60
24241,28,d,39.78356695,i857,0,gwm
24242,31,b,19.22406101,i858,0,gf60
24243,71,d,19.72236705,i855,0,gf60
24244,29,,26.71993089,i857,0,gwm
24245,32,c,29.43750906,i858,0,gf60
24246,33,d,18.3568809,i858,1,gf60
24247,30,e,30.12170005,i857,0,gwm
24248,1,b,5.760740995,i858,1,gf30
24249,2,b,5.788923979,i858,1,gf30
24250,3,d,5.616019011,i858,1,gf30
24251,4,a,12.5311799,i858,1,gf30
24252,5,d,6.702991962,i858,1,gf30
24253,11,b,29.92443705,i859,1,gwm
24254,31,b,40,i857,0,gwm
24255,6,b,14.78397489,i858,0,gf30
24256,7,a,8.92237401,i858,1,gf30
24257,12,d,23.29432702,i859,1,gwm
24258,8,b,9.137927055,i858,1,gf30
24259,9,c,12.37315512,i858,1,gf30
24260,13,d,20.65728307,i859,1,gwm
24261,32,d,40,i857,0,gwm
24262,10,c,13.14585495,i858,1,gf30
24263,16,3.489061117,14.19626689,i858,0,gf30
24264,33,f,25.46324492,i857,0,gwm
24265,14,,40,i859,0,gwm
24266,17,7.623078108,18.519629,i858,0,gf30
24267,18,b,19.66527009,i858,0,gf60
24268,34,d,30.4502399,i857,0,gwm
24269,15,f,24.92000604,i859,1,gwm
24270,19,d,23.3406539,i858,0,gf60
24271,16,c,24.33962107,i859,1,gwm
24272,35,a,32.93497801,i857,0,gwm
24273,20,b,13.45413804,i858,1,gf60
24274,17,e,23.95137095,i859,0,gwm
24275,36,c,31.00886989,i857,0,gwm
24276,21,a,32.5352149,i858,0,gf60
24277,18,e,33.28364801,i859,0,gwm
24278,22,c,23.27851105,i858,0,gf60
24279,37,f,34.67999506,i857,0,gwm
24280,23,c,15.35997891,i858,0,gf60
24281,19,d,23.65451288,i859,0,gwm
24282,38,c,38.69364405,i857,1,gwm
24283,20,,40,i859,0,gwm
24284,24,,60,i858,0,gf60
24285,21,d,23.0176909,i859,0,gwm
24286,22,a,22.39115405,i859,0,gwm
24287,25,c,28.37617493,i858,0,gf60
24288,36,d,30,i860,1,gc
24289,26,e,20.44203496,i858,1,gf60
24290,23,b,27.63938904,i859,1,gwm
24291,37,a,22.16492891,i860,0,gc
24292,24,a,24.43625307,i859,1,gwm
24293,38,a,22.30439711,i860,0,gc
24294,27,a,36.17663002,i858,0,gf60
24295,39,c,14.9731679,i860,1,gc
24296,25,b,29.12063289,i859,0,gwm
24297,28,e,32.63022399,i858,1,gf60
24298,26,d,19.68706489,i859,0,gwm
24299,40,c,27.95732903,i860,1,gc
24300,41,c,17.0659821,i860,0,gc
24301,49,,30,i858,0,gf30
24302,27,a,33.20393395,i859,0,gwm
24303,42,c,19.9575851,i860,0,gc
24304,57,e,14.94775295,i858,0,gf30
24305,43,c,13.22912097,i860,1,gc
24306,76,f,24.02014303,i858,1,gf30
24307,44,a,14.711169,i860,0,gc
24308,28,d,34.17866707,i859,0,gwm
24309,74,e,15.04929495,i858,0,gf30
24310,45,c,15.14320493,i860,0,gc
24311,48,e,7.723285913,i858,0,gf30
24312,46,a,14.880018,i860,0,gc
24313,29,a,26.83725595,i859,0,gwm
24314,69,a,10.67160892,i858,1,gf30
24315,48,a,9.962903976,i860,1,gc
24316,49,b,15.23645306,i860,0,gc
24317,30,a,24.83153605,i859,0,gwm
24318,62,,30,i858,0,gf30
24319,50,b,13.05262589,i860,0,gc
24320,51,a,9.445394993,i860,0,gc
24321,31,b,30.02868199,i859,0,gwm
24322,53,b,13.19713902,i860,0,gc
24323,40,,30,i858,0,gf30
24324,54,b,11.99358392,i860,0,gc
24325,45,c,8.158526897,i858,0,gf30
24326,32,a,20.64153099,i859,1,gwm
24327,47,b,4.759340048,i858,1,gf30
24328,78,a,7.025789976,i858,0,gf30
24329,55,b,15.05483007,i860,0,gc
24330,59,d,9.914808035,i858,0,gf30
24331,56,b,14.733073,i860,1,gc
24332,33,a,30.28920889,i859,0,gwm
24333,57,a,19.0093689,i860,1,gc
24334,75,d,26.05266905,i858,0,gf30
24335,53,d,4.895773888,i858,0,gf30
24336,58,d,9.484129906,i860,1,gc
24337,41,b,21.45735312,i858,1,gf30
24338,34,,40,i859,0,gwm
24339,59,d,25.93481207,i860,0,gc
24340,37,b,14.40218091,i858,0,gf30
24341,60,b,13.07718706,i860,0,gc
24342,35,a,23.53776097,i859,0,gwm
24343,62,c,12.88748193,i860,0,gc
24344,67,c,22.01662588,i858,0,gf30
24345,36,b,25.29798603,i859,0,gwm
24346,63,c,18.68625093,i860,1,gc
24347,77,d,17.79449511,i858,0,gf30
24348,64,d,9.629571915,i860,1,gc
24349,68,a,14.81815791,i858,0,gf30
24350,52,b,8.098371983,i858,0,gf30
24351,37,f,28.77021599,i859,0,gwm
24352,65,d,20.8422401,i860,0,gc
24353,46,c,12.85534811,i858,0,gf30
24354,66,a,12.85167408,i860,0,gc
24355,42,d,7.570436954,i858,1,gf30
24356,4,b,7.527051926,i860,1,gc
24357,5,c,5.055934906,i860,1,gc
24358,64,d,13.2468679,i858,0,gf30
24359,6,d,4.353286982,i860,1,gc
24360,38,e,31.49485803,i859,0,gwm
24361,58,f,5.009624004,i858,0,gf30
24362,7,c,7.012692928,i860,1,gc
24363,8,a,3.847486973,i860,1,gc
24364,73,d,8.826880932,i858,0,gf30
24365,9,a,4.980542898,i860,1,gc
24366,72,e,6.135622025,i858,0,gf30
24367,10,a,4.701138973,i860,1,gc
24368,39,d,21.76873112,i859,0,gwm
24369,11,c,8.67145896,i860,1,gc
24370,12,a,5.160299063,i860,1,gc
24371,54,f,5.912880898,i858,0,gf30
24372,13,a,6.876526117,i860,1,gc
24373,63,e,6.332559109,i858,1,gf30
24374,79,c,4.228821993,i858,0,gf60
24375,14,a,8.909240961,i860,1,gc
24376,61,f,6.908776999,i858,0,gf60
24377,15,c,8.252247095,i860,1,gc
24378,71,d,6.621083021,i858,0,gf60
24379,16,d,5.857230902,i860,1,gc
24380,40,d,38.34823704,i859,1,gwm
24381,56,a,9.020710945,i858,1,gf60
24382,38,d,6.31014204,i858,0,gf60
24383,17,b,12.77280092,i860,1,gc
24384,18,d,7.525777102,i860,1,gc
24385,19,a,7.072694063,i860,1,gc
24386,21,b,6.286109924,i860,1,gc
24387,41,b,33.44331908,i859,0,gwm
24388,22,a,6.401469946,i860,1,gc
24389,55,f,33.07350898,i858,0,gf60
24390,23,c,9.114983082,i860,0,gc
24391,43,b,3.591882944,i858,0,gf60
24392,80,f,4.247775078,i858,0,gf60
24393,24,a,6.022097111,i860,1,gc
24394,25,a,9.648000002,i860,1,gc
24395,34,b,17.30654192,i858,1,gf60
24396,26,d,9.226121902,i860,1,gc
24397,60,a,8.333076954,i858,1,gf60
24398,27,b,5.592959881,i860,1,gc
24399,50,b,3.095408916,i858,0,gf60
24400,28,b,7.380983114,i860,1,gc
24401,29,d,8.538048983,i860,1,gc
24402,44,d,12.74821901,i858,0,gf60
24403,30,b,9.986006021,i860,1,gc
24404,65,b,10.75243592,i858,0,gf60
24405,31,a,10.72474599,i860,0,gc
24406,70,e,13.39771295,i858,0,gf60
24407,51,e,2.983989,i858,0,gf60
24408,32,d,8.061378956,i860,1,gc
24409,66,b,6.445600033,i858,0,gf60
24410,33,a,7.512721062,i860,0,gc
24411,39,d,8.493290901,i858,0,gf60
24412,34,a,6.910399914,i860,0,gc
24413,85,c,6.974739075,i860,1,gc
24414,98,a,6.417635918,i860,1,gc
24415,95,b,7.19018507,i860,1,gc
24416,104,b,28.53112602,i860,0,gc
24417,67,d,7.278896093,i860,0,gc
24418,103,b,10.07685208,i860,0,gc
24419,71,c,8.275969028,i860,0,gc
24420,69,a,7.387083054,i860,0,gc
24421,93,d,11.86787391,i860,1,gc
24422,79,d,8.490794897,i860,0,gc
24423,75,b,8.356342077,i860,1,gc
24424,106,d,6.566483974,i860,0,gc
24425,87,a,13.19653511,i860,0,gc
24426,100,a,8.077346087,i860,0,gc
24427,84,c,6.334636927,i860,0,gc
24428,72,d,5.878936052,i860,0,gc
24429,82,d,7.908457994,i860,0,gc
24430,94,b,6.178622007,i860,0,gc
24431,78,d,6.811041117,i860,0,gc
24432,83,b,9.324278116,i860,1,gc
24433,86,a,5.584716082,i860,1,gc
24434,105,b,17.14552402,i860,0,gc
24435,81,b,15.5984621,i860,0,gc
24436,96,c,11.89704609,i860,0,gc
24437,92,b,16.19004607,i860,0,gc
24438,90,d,12.59553289,i860,0,gc
24439,88,,3,i860,0,gc
24440,36,d,27.38229203,i862,1,gc
24441,37,a,22.43512988,i862,0,gc
24442,11,b,27.812222,i863,1,gwm
24443,38,c,15.73955488,i862,0,gc
24444,1,same,70.91161203,i861,1,gvt
24445,12,d,24.66614604,i863,1,gwm
24446,39,c,16.43674111,i862,1,gc
24447,40,c,6.586144924,i862,1,gc
24448,41,b,8.465125084,i862,1,gc
24449,2,different,26.82956004,i861,1,gvt
24450,42,b,9.122097015,i862,0,gc
24451,13,d,28.90208793,i863,1,gwm
24452,3,different,16.70788002,i861,0,gvt
24453,43,d,24.02053499,i862,0,gc
24454,4,same,20.82420707,i861,0,gvt
24455,14,b,32.41828799,i863,1,gwm
24456,44,a,20.41911292,i862,0,gc
24457,45,d,11.06825805,i862,1,gc
24458,21,same,26.11632895,i861,0,gv
24459,15,f,24.768677,i863,1,gwm
24460,22,same,8.640084982,i861,1,gv
24461,46,b,16.90308595,i862,1,gc
24462,23,different,5.885776997,i861,1,gv
24463,48,a,8.66939497,i862,1,gc
24464,24,same,9.725781918,i861,0,gv
24465,16,c,25.73775506,i863,1,gwm
24466,25,same,11.66312695,i861,1,gv
24467,49,c,23.57542396,i862,1,gc
24468,26,same,11.77505207,i861,1,gv
24469,27,same,5.74800992,i861,0,gv
24470,17,a,27.98654604,i863,1,gwm
24471,28,same,5.204782009,i861,0,gv
24472,50,b,15.44147992,i862,0,gc
24473,29,same,7.321434021,i861,1,gv
24474,30,same,4.519870996,i861,1,gv
24475,51,c,11.49602509,i862,1,gc
24476,31,same,10.76173091,i861,0,gv
24477,18,d,26.89913201,i863,1,gwm
24478,53,b,9.787890911,i862,0,gc
24479,32,same,4.264650106,i861,1,gv
24480,33,same,9.681114912,i861,1,gv
24481,54,c,11.50025797,i862,1,gc
24482,34,same,5.053354979,i861,1,gv
24483,35,same,3.787473917,i861,0,gv
24484,55,a,8.347465038,i862,0,gc
24485,36,same,4.043174028,i861,0,gv
24486,19,b,22.10778904,i863,1,gwm
24487,37,same,5.16486311,i861,1,gv
24488,56,a,17.36454511,i862,0,gc
24489,38,different,19.4589529,i861,1,gv
24490,57,b,10.58057094,i862,0,gc
24491,20,f,26.54263711,i863,0,gwm
24492,39,same,7.660856009,i861,1,gv
24493,40,different,5.658679962,i861,1,gv
24494,58,d,13.12038589,i862,1,gc
24495,59,d,9.924098969,i862,0,gc
24496,41,different,19.10647011,i861,0,gv
24497,21,a,30.56265998,i863,0,gwm
24498,60,a,15.48510003,i862,1,gc
24499,42,same,7.260030985,i861,0,gv
24500,62,c,16.89339709,i862,0,gc
24501,22,e,28.27186608,i863,0,gwm
24502,63,c,11.48664999,i862,1,gc
24503,64,a,15.56824398,i862,0,gc
24504,23,b,26.65548992,i863,1,gwm
24505,65,c,21.46041012,i862,0,gc
24506,66,b,10.03004599,i862,0,gc
24507,4,b,7.970586061,i862,1,gc
24508,24,a,32.8618381,i863,1,gwm
24509,5,c,5.173367023,i862,1,gc
24510,6,d,3.704010963,i862,1,gc
24511,7,c,4.912029982,i862,1,gc
24512,8,a,3.790213108,i862,1,gc
24513,9,a,4.580589056,i862,1,gc
24514,10,a,4.320905924,i862,1,gc
24515,11,c,4.393938065,i862,1,gc
24516,12,a,4.643495083,i862,1,gc
24517,25,a,40,i863,0,gwm
24518,43,same,10.98715091,i864,1,gv
24519,13,c,16.66791391,i862,0,gc
24520,44,different,5.453130007,i864,0,gv
24521,14,a,6.725359917,i862,1,gc
24522,45,same,5.89577508,i864,0,gv
24523,15,c,4.987034082,i862,1,gc
24524,16,d,6.858105898,i862,1,gc
24525,46,different,11.04808593,i864,1,gv
24526,26,e,26.91713309,i863,1,gwm
24527,17,b,5.985291958,i862,1,gc
24528,47,different,4.28435111,i864,1,gv
24529,48,same,6.513324976,i864,1,gv
24530,18,a,9.298726082,i862,0,gc
24531,49,different,3.131179094,i864,0,gv
24532,50,same,2.490398884,i864,0,gv
24533,19,a,5.080223083,i862,1,gc
24534,51,same,4.328020096,i864,0,gv
24535,52,same,2.633070946,i864,1,gv
24536,21,b,6.811100006,i862,1,gc
24537,1,same,4.98148489,i864,1,gv
24538,22,a,5.318332911,i862,1,gc
24539,2,same,3.582746983,i864,1,gv
24540,23,d,5.668179989,i862,1,gc
24541,27,b,31.45980692,i863,0,gwm
24542,3,different,7.09348011,i864,1,gv
24543,24,a,5.163506985,i862,1,gc
24544,4,same,5.980634928,i864,1,gv
24545,5,same,3.812474012,i864,0,gv
24546,25,b,8.199975014,i862,0,gc
24547,6,same,4.277926922,i864,1,gv
24548,7,same,2.46865797,i864,0,gv
24549,26,d,4.707346916,i862,1,gc
24550,8,same,2.603065014,i864,1,gv
24551,9,same,3.598665953,i864,0,gv
24552,27,b,6.586002111,i862,1,gc
24553,10,same,4.391921997,i864,1,gv
24554,11,same,2.719491959,i864,1,gv
24555,28,b,6.862108946,i862,1,gc
24556,12,same,2.440785885,i864,0,gv
24557,13,same,2.148957014,i864,1,gv
24558,29,d,4.873132944,i862,1,gc
24559,14,same,2.666863918,i864,0,gv
24560,30,b,4.970467091,i862,1,gc
24561,15,same,4.182039022,i864,0,gv
24562,28,a,39.1626339,i863,1,gwm
24563,16,same,5.786149979,i864,1,gv
24564,31,a,10.7752521,i862,0,gc
24565,17,same,9.791615009,i864,0,gv
24566,18,same,3.753670931,i864,1,gv
24567,32,c,11.33414292,i862,0,gc
24568,19,same,3.49456811,i864,0,gv
24569,20,same,4.660213947,i864,0,gv
24570,21,same,3.474157095,i864,0,gv
24571,29,c,25.73664498,i863,0,gwm
24572,33,c,9.788511038,i862,1,gc
24573,66,same,5.284471035,i864,1,gv
24574,61,same,2.348680973,i864,0,gv
24575,70,same,2.698764086,i864,1,gv
24576,34,a,8.111206055,i862,0,gc
24577,69,same,2.326541901,i864,1,gv
24578,68,same,2.097265005,i864,0,gv
24579,71,same,2.84501791,i864,1,gv
24580,55,same,3.473633051,i864,0,gv
24581,80,b,9.972253084,i862,0,gc
24582,59,same,2.222775936,i864,0,gv
24583,64,different,4.901604891,i864,1,gv
24584,65,same,3.861404896,i864,1,gv
24585,71,c,10.98694301,i862,0,gc
24586,62,same,3.738919973,i864,1,gv
24587,30,e,30.89832997,i863,0,gwm
24588,56,same,4.228718996,i864,0,gv
24589,81,b,7.57249403,i862,0,gc
24590,67,same,4.346676111,i864,0,gv
24591,72,same,5.812311888,i864,0,gv
24592,60,same,3.822592974,i864,1,gv
24593,73,d,14.67256308,i862,1,gc
24594,63,same,5.338146925,i864,1,gv
24595,53,same,3.671171904,i864,1,gv
24596,57,same,4.486557007,i864,0,gv
24597,93,c,9.475027084,i862,0,gc
24598,31,f,29.84166789,i863,0,gwm
24599,54,same,3.610420942,i864,1,gv
24600,58,same,3.174602032,i864,1,gv
24601,106,d,10.27763104,i862,0,gc
24602,67,d,5.817548037,i862,0,gc
24603,104,d,8.139929056,i862,0,gc
24604,83,b,10.2871809,i862,1,gc
24605,32,e,40,i863,0,gwm
24606,88,a,17.13146591,i862,0,gc
24607,85,d,10.40359592,i862,0,gc
24608,84,d,6.408379078,i862,0,gc
24609,33,a,31.96352792,i863,0,gwm
24610,92,d,8.323086023,i862,0,gc
24611,70,b,7.746366978,i862,0,gc
24612,76,c,7.635471106,i862,0,gc
24613,89,a,8.039618015,i862,1,gc
24614,34,a,28.07167411,i863,0,gwm
24615,87,c,8.48999691,i862,1,gc
24616,96,a,8.598256111,i862,1,gc
24617,95,c,6.941271067,i862,0,gc
24618,35,d,28.52827811,i863,0,gwm
24619,77,a,10.40138006,i862,0,gc
24620,91,b,13.66628408,i862,0,gc
24621,97,d,10.8520999,i862,0,gc
24622,36,d,28.15518999,i863,0,gwm
24623,37,,3.838978052,i863,0,gwm
24624,78,d,9.327290058,i862,0,gc
24625,72,d,6.441236019,i862,0,gc
24626,107,b,7.906902075,i862,0,gc
24627,86,b,6.830077887,i862,0,gc
24628,38,a,25.70316911,i863,0,gwm
24629,74,a,18.43246198,i862,1,gc
24630,94,a,8.564753056,i862,1,gc
24631,39,e,27.745188,i863,0,gwm
24632,99,c,10.23936105,i862,0,gc
24633,79,a,5.734169006,i862,0,gc
24634,75,c,5.834052086,i862,0,gc
24635,82,b,6.814723015,i862,1,gc
24636,100,b,8.584311008,i862,1,gc
24637,40,d,31.63849092,i863,1,gwm
24638,98,d,6.499097109,i862,0,gc
24639,105,c,13.369596,i862,0,gc
24640,101,d,7.029620886,i862,1,gc
24641,41,d,30.07214689,i863,0,gwm
24642,90,a,6.236195087,i862,0,gc
24643,102,,4,i862,0,gc
24644,36,d,12.55272388,i871,1,gc
24645,37,b,4.984069109,i871,1,gc
24646,38,b,6.996573925,i871,1,gc
24647,39,c,4.948769093,i871,1,gc
24648,40,c,10.98143101,i871,1,gc
24649,41,b,4.978504896,i871,1,gc
24650,42,,30,i871,0,gc
24651,43,,30,i871,0,gc
24652,44,,30,i871,0,gc
24653,45,,30,i871,0,gc
24654,46,,30,i871,0,gc
24655,48,,30,i871,0,gc
24656,49,,30,i871,0,gc
24657,50,,30,i871,0,gc
24658,51,,30,i871,0,gc
24659,53,,30,i871,0,gc
24660,54,,30,i871,0,gc
24661,55,,30,i871,0,gc
24662,56,,30,i871,0,gc
24663,57,,20,i871,0,gc
24664,4,,30,i871,0,gc
24665,75,,30,i871,0,gc
24666,36,,30,i874,0,gc
24667,37,b,20.25710392,i874,1,gc
24668,38,b,11.73162007,i874,1,gc
24669,39,b,27.03403497,i874,0,gc
24670,40,a,6.070739031,i874,0,gc
24671,41,d,4.268038034,i874,0,gc
24672,42,b,6.81023097,i874,0,gc
24673,43,a,5.735225916,i874,0,gc
24674,44,d,24.60266399,i874,0,gc
24675,45,b,5.985296965,i874,0,gc
24676,46,c,3.71053195,i874,0,gc
24677,48,b,5.283843994,i874,0,gc
24678,49,c,4.552959919,i874,1,gc
24679,50,b,5.185841084,i874,0,gc
24680,51,b,6.316617966,i874,0,gc
24681,53,a,7.733741999,i874,1,gc
24682,54,a,20.9364779,i874,0,gc
24683,55,,30,i874,0,gc
24684,56,c,21.14132404,i874,0,gc
24685,57,a,3.513537884,i874,1,gc
24686,58,d,3.579134941,i874,1,gc
24687,59,b,3.326160908,i874,0,gc
24688,60,b,4.957726955,i874,0,gc
24689,62,a,6.900798082,i874,1,gc
24690,63,b,6.398541927,i874,0,gc
24691,64,c,3.521562099,i874,0,gc
24692,65,c,3.119642019,i874,0,gc
24693,66,a,3.141819,i874,0,gc
24694,4,b,11.34257889,i874,1,gc
24695,5,b,2.676481962,i874,0,gc
24696,6,c,2.993298054,i874,0,gc
24697,7,b,3.584105015,i874,0,gc
24698,8,d,2.499737978,i874,0,gc
24699,9,d,2.677072048,i874,0,gc
24700,10,b,2.546735048,i874,0,gc
24701,11,a,2.632210016,i874,0,gc
24702,12,c,2.60772109,i874,0,gc
24703,13,a,2.742691994,i874,1,gc
24704,14,d,3.273458004,i874,0,gc
24705,15,d,3.104276896,i874,0,gc
24706,16,d,2.409692049,i874,1,gc
24707,17,b,2.489152908,i874,1,gc
24708,18,a,2.476385117,i874,0,gc
24709,19,a,3.253009081,i874,1,gc
24710,21,c,3.078192949,i874,0,gc
24711,22,d,2.069329023,i874,0,gc
24712,23,b,1.984256983,i874,0,gc
24713,24,b,3.227514982,i874,0,gc
24714,25,c,5.748373032,i874,0,gc
24715,26,d,6.775440931,i874,1,gc
24716,27,b,4.739927053,i874,1,gc
24717,28,d,3.275908947,i874,0,gc
24718,29,a,2.319658041,i874,0,gc
24719,30,a,2.289551973,i874,0,gc
24720,31,b,3.116123915,i874,1,gc
24721,32,a,2.35748601,i874,0,gc
24722,33,a,2.022528887,i874,0,gc
24723,34,a,2.123157978,i874,0,gc
24724,69,a,4.82497406,i874,0,gc
24725,84,,30,i874,0,gc
24726,87,c,10.78724408,i874,1,gc
24727,77,,30,i874,0,gc
24728,80,b,5.30124402,i874,0,gc
24729,86,c,2.781809092,i874,0,gc
24730,102,b,3.016520977,i874,0,gc
24731,104,d,2.427967072,i874,0,gc
24732,96,a,2.790374994,i874,1,gc
24733,76,c,2.580281019,i874,0,gc
24734,97,b,2.778863907,i874,0,gc
24735,83,d,3.167191982,i874,0,gc
24736,107,d,2.303776979,i874,0,gc
24737,94,c,3.918988943,i874,0,gc
24738,93,a,3.110589027,i874,0,gc
24739,82,d,2.290898085,i874,0,gc
24740,79,c,2.636030912,i874,0,gc
24741,81,d,2.864934921,i874,0,gc
24742,70,a,2.870558977,i874,0,gc
24743,78,a,3.926362038,i874,0,gc
24744,100,c,3.629705906,i874,0,gc
24745,105,b,3.694556952,i874,0,gc
24746,90,a,3.736191988,i874,0,gc
24747,74,c,3.628489017,i874,0,gc
24748,95,d,2.92464304,i874,0,gc
24749,85,d,2.946958065,i874,0,gc
24750,101,d,3.091134071,i874,1,gc
24751,91,b,2.172087908,i874,0,gc
24752,103,a,2.195278883,i874,1,gc
24753,88,b,4.295399904,i874,0,gc
24754,71,c,2.259284019,i874,0,gc
24755,67,a,1.968063116,i874,0,gc
24756,92,c,3.14793992,i874,0,gc
24757,98,c,2.451219082,i874,0,gc
24758,75,d,2.801930904,i874,0,gc
24759,89,b,3.801372051,i874,0,gc
24760,106,b,2.734569073,i874,0,gc
24761,99,d,2.765469074,i874,0,gc
24762,72,c,3.089545965,i874,0,gc
24763,73,d,2.367253065,i874,1,gc
24764,1,2.913495064,35.03518605,i877,1,gv
24765,2,6.794553041,20.41560411,i877,0,gv
24766,3,2.485658884,29.42888904,i877,0,gv
24767,4,4.845752954,32.27616906,i877,1,gv
24768,21,3.753405094,9.953315973,i877,1,gv
24769,22,same,9.682585955,i877,1,gv
24770,23,different,2.857995033,i877,1,gv
24771,24,different,2.480365038,i877,1,gv
24772,25,different,2.223187923,i877,0,gv
24773,26,different,1.729974031,i877,0,gv
24774,27,different,2.17139411,i877,1,gv
24775,28,different,1.799758911,i877,1,gv
24776,29,different,2.513454914,i877,0,gv
24777,30,different,1.952800035,i877,0,gv
24778,31,different,2.381818056,i877,1,gv
24779,32,different,2.916400909,i877,0,gv
24780,33,different,3.52404809,i877,0,gv
24781,34,different,2.03552103,i877,0,gv
24782,35,different,1.820962906,i877,1,gv
24783,36,different,2.252080917,i877,1,gv
24784,37,different,1.73686409,i877,0,gv
24785,38,different,2.307265997,i877,1,gv
24786,39,different,1.852128983,i877,0,gv
24787,40,different,2.35935998,i877,1,gv
24788,41,different,1.822602987,i877,0,gv
24789,42,different,2.514974117,i877,1,gv
24790,43,different,2.019834042,i877,0,gv
24791,44,different,1.90593195,i877,0,gv
24792,45,different,3.002368927,i877,1,gv
24793,46,different,2.907701969,i877,1,gv
24794,47,different,2.678179026,i877,1,gv
24795,48,different,2.311542034,i877,0,gv
24796,49,different,1.914125919,i877,0,gv
24797,50,different,2.811825991,i877,1,gv
24798,51,different,3.541328907,i877,1,gv
24799,52,different,2.587971926,i877,0,gv
24800,5,different,3.628686905,i877,1,gv
24801,6,different,2.378415108,i877,0,gv
24802,7,different,1.904752016,i877,1,gv
24803,8,different,2.681987047,i877,0,gv
24804,9,different,2.183258057,i877,1,gv
24805,10,different,1.90279007,i877,0,gv
24806,11,different,2.784230947,i877,0,gv
24807,12,different,2.256969929,i877,1,gv
24808,13,different,1.738249063,i877,0,gv
24809,14,different,2.335762978,i877,1,gv
24810,15,different,1.764121056,i877,1,gv
24811,16,different,2.799295902,i877,0,gv
24812,17,different,2.198863983,i877,1,gv
24813,18,different,1.618012905,i877,0,gv
24814,19,different,2.53253293,i877,1,gv
24815,20,different,15.8456471,i877,1,gv
24816,66,different,4.031358004,i877,0,gv
24817,72,different,12.94668603,i877,1,gv
24818,57,different,2.39826107,i877,1,gv
24819,68,different,1.946557045,i877,1,gv
24820,60,different,2.432193041,i877,0,gv
24821,62,different,1.994088888,i877,0,gv
24822,58,different,2.482146025,i877,0,gv
